Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,Temperature,Pressure,Relative Humidity,Resistance Gassensor,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
6,480008288,515020,1722345214,38.518253,968.933105,16.960402,59451.925781,2,1,1,0,0,normal
4,479999071,515169,1722345215,38.956417,968.328735,16.378937,165642.1875,2,1,1,0,0,normal
5,480020830,515173,1722345215,40.258945,968.877258,16.747408,67599.679688,1,1,1,0,0,normal
3,479999824,516285,1722345216,38.323345,968.391479,16.52825,141241.375,2,1,1,0,0,normal
5,480020830,516573,1722345216,39.221458,968.796448,16.812498,67546.171875,2,1,1,0,0,normal
0,480007249,516752,1722345216,37.477654,968.179688,17.958809,291654.8125,3,1,1,0,0,normal
2,480026197,517258,1722345217,38.026932,968.2099,16.871164,284602.5625,3,1,1,0,0,normal
0,480007249,517452,1722345217,38.139957,968.19342,18.034319,54099.746094,4,1,1,0,0,normal
1,479990353,517682,1722345217,37.397003,968.485901,17.934906,213422.265625,3,1,1,0,0,normal
2,480026197,517958,1722345217,38.711781,968.211792,16.966261,60377.359375,4,1,1,0,0,normal
0,480007249,518152,1722345218,38.345676,968.198547,18.03618,53355.566406,5,1,1,0,0,normal
1,479990353,518382,1722345218,38.110241,968.471252,18.049601,48558.421875,4,1,1,0,0,normal
2,480026197,518658,1722345218,38.930931,968.190063,16.973495,60377.359375,5,1,1,0,0,normal
0,480007249,518852,1722345218,38.430973,968.179138,18.030874,52761.746094,6,1,1,0,0,normal
1,479990353,519082,1722345218,38.341293,968.489014,18.058176,48393.195312,5,1,1,0,0,normal
6,480008288,519087,1722345218,38.195812,968.908936,17.226046,58076.226562,3,1,1,0,0,normal
7,480006511,519092,1722345218,38.280907,968.702087,16.740978,32536.857422,3,1,1,0,0,normal
4,479999071,519236,1722345219,38.619331,968.308044,16.628101,161412.359375,3,1,1,0,0,normal
2,480026197,519358,1722345219,39.03553,968.208557,16.948479,59995.3125,6,1,1,0,0,normal
0,480007249,519565,1722345219,38.854954,968.19574,18.024979,12864.321289,7,1,1,0,0,normal
1,479990353,519782,1722345219,38.444263,968.499573,18.038378,48503.222656,6,1,1,0,0,normal
6,480008288,519787,1722345219,38.936417,968.931641,17.330595,13465.179688,4,1,1,0,0,normal
7,480006511,519792,1722345219,38.974159,968.684143,16.903528,10684.474609,4,1,1,0,0,normal
4,479999071,519936,1722345219,39.333458,968.298157,16.73494,35049.289062,4,1,1,0,0,normal
2,480026197,520058,1722345219,39.476326,968.220154,16.942467,17699.115234,7,1,1,0,0,normal
0,480007249,520265,1722345220,39.035587,968.213318,17.957792,13272.500977,8,1,1,0,0,normal
1,479990353,520482,1722345220,38.926456,968.512573,18.035997,13397.530273,7,1,1,0,0,normal
6,480008288,520486,1722345220,39.170689,968.956055,17.354481,13380.723633,5,1,1,0,0,normal
3,479999824,520491,1722345220,37.965454,968.376465,16.800943,136496.9375,3,1,1,0,0,normal
7,480006511,520495,1722345220,39.183865,968.688171,16.848217,10663.112305,5,1,1,0,0,normal
4,479999071,520639,1722345220,39.573166,968.322998,16.748371,34650.785156,5,1,1,0,0,normal
2,480026197,520758,1722345220,39.683025,968.232849,16.892231,18369.689453,8,1,1,0,0,normal
5,480020830,520783,1722345220,38.87307,968.795776,17.060085,67279.898438,3,1,1,0,0,normal
0,480007249,520976,1722345220,39.13343,968.220459,17.906452,13646.055664,9,1,1,0,0,normal
1,479990353,521182,1722345221,39.149975,968.519714,17.97143,13840.830078,8,1,1,0,0,normal
6,480008288,521186,1722345221,39.266411,968.934143,17.308168,13256.006836,6,1,1,0,0,normal
3,479999824,521191,1722345221,38.639282,968.373169,16.905525,27789.839844,4,1,1,0,0,normal
7,480006511,521195,1722345221,39.267746,968.678589,16.847775,10673.782227,6,1,1,0,0,normal
4,479999071,521339,1722345221,39.683033,968.326355,16.708002,34343.976562,6,1,1,0,0,normal
2,480026197,521469,1722345221,39.790115,968.21405,16.805386,18940.515625,9,1,1,0,0,normal
5,480020830,521483,1722345221,39.557037,968.801697,17.150587,19248.121094,4,1,1,0,0,normal
0,480007249,521820,1722345221,39.198658,968.187317,17.837597,13986.013672,0,1,1,0,0,normal
1,479990353,521904,1722345221,39.262993,968.509888,17.910648,13986.013672,9,1,1,0,0,normal
3,479999824,521909,1722345221,38.8787,968.411804,16.91901,27414.863281,5,1,1,0,0,normal
6,480008288,521913,1722345221,39.755116,968.93927,17.305264,5684.846191,7,1,1,0,0,normal
7,480006511,521917,1722345221,39.751305,968.727234,16.838848,5684.846191,7,1,1,0,0,normal
4,479999071,522061,1722345221,40.152462,968.304565,16.791292,9641.458008,7,1,1,0,0,normal
0,480007249,522100,1722345221,38.729515,968.253479,17.752827,304943.40625,1,1,1,0,0,normal
5,480020830,522206,1722345222,39.795277,968.832153,17.277794,19335.347656,5,1,1,0,0,normal
2,480026197,522345,1722345222,39.869804,968.211853,16.722172,19024.970703,0,1,1,0,0,normal
3,479999824,522608,1722345222,38.994713,968.388733,16.884329,27049.873047,6,1,1,0,0,normal
6,480008288,522613,1722345222,39.954124,968.931946,17.285627,5684.846191,8,1,1,0,0,normal
7,480006511,522617,1722345222,39.953609,968.730774,16.77269,5684.846191,8,1,1,0,0,normal
2,480026197,522625,1722345222,39.414066,968.296448,16.691511,287237.03125,1,1,1,0,0,normal
1,479990353,522630,1722345222,39.338333,968.501648,17.816488,14096.916016,0,1,1,0,0,normal
4,479999071,522761,1722345222,40.382187,968.30481,16.664408,9910.188477,8,1,1,0,0,normal
5,480020830,522909,1722345222,39.900307,968.828552,17.154799,19265.501953,6,1,1,0,0,normal
1,479990353,522914,1722345222,38.833534,968.543091,17.755579,214765.09375,1,1,1,0,0,normal
3,479999824,523308,1722345223,39.458748,968.407898,16.884718,7628.128906,7,1,1,0,0,normal
6,480008288,523323,1722345223,40.07756,968.942688,17.318735,5684.846191,9,1,1,0,0,normal
7,480006511,523339,1722345223,40.067101,968.755615,16.748049,5684.846191,9,1,1,0,0,normal
0,480007249,523378,1722345223,37.781208,968.18573,17.676594,300645.90625,2,1,1,0,0,normal
4,479999071,523493,1722345223,40.507038,968.286377,16.536837,10126.582031,9,1,1,0,0,normal
5,480020830,523639,1722345223,40.402401,968.82196,17.152679,6401.280273,7,1,1,0,0,normal
2,480026197,523917,1722345223,38.380562,968.213074,16.521139,287964.0,2,1,1,0,0,normal
3,479999824,524008,1722345223,39.683357,968.378235,16.845804,7893.438477,8,1,1,0,0,normal
6,480008288,524063,1722345223,40.100231,968.934875,17.091686,5684.846191,0,1,1,0,0,normal
7,480006511,524207,1722345224,40.160851,968.752869,16.670591,5684.846191,0,1,1,0,0,normal
4,479999071,524219,1722345224,40.522018,968.285522,16.49629,10194.329102,0,1,1,0,0,normal
1,479990353,524341,1722345224,37.791294,968.512329,17.591249,214765.09375,2,1,1,0,0,normal
5,480020830,524345,1722345224,40.632957,968.818481,17.109102,6554.690918,8,1,1,0,0,normal
6,480008288,524350,1722345224,39.54351,968.974365,17.013292,59451.925781,1,1,1,0,0,normal
7,480006511,524493,1722345224,39.627949,968.775574,16.537636,32611.464844,1,1,1,0,0,normal
4,479999071,524499,1722345224,40.037605,968.336914,16.412622,165964.34375,1,1,1,0,0,normal
3,479999824,524719,1722345224,39.796898,968.363342,16.749025,8084.891602,9,1,1,0,0,normal
5,480020830,524916,1722345224,40.755917,968.802246,16.971506,6707.189453,9,1,1,0,0,normal
3,479999824,525563,1722345225,39.888226,968.394897,16.656179,8273.009766,0,1,1,0,0,normal
6,480008288,525760,1722345225,38.556038,968.906799,16.910944,59163.394531,2,1,1,0,0,normal
5,480020830,525767,1722345225,40.853264,968.825317,16.940916,6766.758301,0,1,1,0,0,normal
3,479999824,525843,1722345225,39.421722,968.458252,16.604424,143739.46875,1,1,1,0,0,normal
4,479999071,525905,1722345225,39.013847,968.333191,16.37179,164365.96875,2,1,1,0,0,normal
7,480006511,525909,1722345225,38.636166,968.677185,16.436604,32661.392578,2,1,1,0,0,normal
5,480020830,526053,1722345225,40.31274,968.88092,16.853456,68248.46875,1,1,1,0,0,normal
3,479999824,527243,1722345227,38.375179,968.380371,16.464439,142658.125,2,1,1,0,0,normal
5,480020830,527453,1722345227,39.303429,968.805054,16.745188,68357.8125,2,1,1,0,0,normal
0,480007249,527584,1722345227,37.56295,968.164185,17.896551,294422.09375,3,1,1,0,0,normal
2,480026197,528122,1722345228,38.09417,968.209595,16.802988,287478.9375,3,1,1,0,0,normal
0,480007249,528284,1722345228,38.230274,968.181763,17.972248,54375.53125,4,1,1,0,0,normal
1,479990353,528546,1722345228,37.484901,968.471375,17.795385,214495.1875,3,1,1,0,0,normal
2,480026197,528822,1722345228,38.771549,968.22052,16.90782,60981.417969,4,1,1,0,0,normal
0,480007249,528984,1722345228,38.44101,968.176758,17.958807,54099.746094,5,1,1,0,0,normal
1,479990353,529246,1722345229,38.198143,968.461609,17.997816,48780.488281,4,1,1,0,0,normal
2,480026197,529522,1722345229,38.998173,968.180664,16.98761,60894.386719,5,1,1,0,0,normal
0,480007249,529684,1722345229,38.526306,968.177002,17.974251,53322.222656,6,1,1,0,0,normal
1,479990353,529946,1722345229,38.421658,968.469421,18.000729,48558.421875,5,1,1,0,0,normal
6,480008288,529960,1722345229,38.221001,968.912415,17.191324,57761.734375,3,1,1,0,0,normal
4,479999071,530108,1722345230,38.674263,968.28302,16.584785,159900.0625,3,1,1,0,0,normal
7,480006511,530112,1722345230,38.320377,968.69928,16.722588,32812.097656,3,1,1,0,0,normal
2,480026197,530222,1722345230,39.105259,968.208435,16.900866,60206.960938,6,1,1,0,0,normal
0,480007249,530384,1722345230,38.957813,968.198181,17.901218,12934.518555,7,1,1,0,0,normal
1,479990353,530646,1722345230,38.537186,968.497925,17.97648,48780.488281,6,1,1,0,0,normal
6,480008288,530660,1722345230,38.961605,968.925598,17.259544,13439.731445,4,1,1,0,0,normal
7,480006511,530672,1722345230,39.013634,968.67926,16.771576,10869.56543,4,1,1,0,0,normal
4,479999071,530808,1722345230,39.390888,968.29895,16.686501,34707.160156,4,1,1,0,0,normal
2,480026197,530922,1722345230,39.531113,968.199341,16.888803,17952.314453,7,1,1,0,0,normal
0,480007249,530944,1722345230,39.148479,968.216858,17.912544,13322.231445,8,1,1,0,0,normal
3,479999824,531303,1722345231,37.992603,968.359436,16.740847,138378.375,3,1,1,0,0,normal
1,479990353,531346,1722345231,39.001801,968.491943,17.921078,13355.592773,7,1,1,0,0,normal
6,480008288,531360,1722345231,39.180763,968.933655,17.313593,13305.613281,5,1,1,0,0,normal
7,480006511,531372,1722345231,39.215939,968.67804,16.762268,10847.458008,5,1,1,0,0,normal
4,479999071,531508,1722345231,39.625603,968.290283,16.689283,34427.113281,5,1,1,0,0,normal
2,480026197,531622,1722345231,39.737816,968.195984,16.828234,18481.085938,8,1,1,0,0,normal
0,480007249,531655,1722345231,39.23378,968.180786,17.850063,13725.069336,9,1,1,0,0,normal
5,480020830,531661,1722345231,38.931984,968.774536,17.001726,67976.632812,3,1,1,0,0,normal
1,479990353,531906,1722345231,39.220299,968.503601,17.918495,13742.75293,8,1,1,0,0,normal
3,479999824,532003,1722345231,38.676308,968.367859,16.850983,27826.087891,4,1,1,0,0,normal
6,480008288,532060,1722345231,39.279011,968.920898,17.236347,13198.597656,6,1,1,0,0,normal
7,480006511,532080,1722345231,39.304756,968.692505,16.767246,10825.439453,6,1,1,0,0,normal
2,480026197,532193,1722345232,39.839924,968.188782,16.746283,18991.097656,9,1,1,0,0,normal
4,479999071,532219,1722345232,39.732971,968.275269,16.659111,33988.316406,6,1,1,0,0,normal
5,480020830,532365,1722345232,39.628765,968.815308,16.953764,19405.701172,4,1,1,0,0,normal
0,480007249,532504,1722345232,39.299007,968.178284,17.770824,14041.246094,0,1,1,0,0,normal
1,479990353,532628,1722345232,39.335823,968.497742,17.852673,14004.375977,9,1,1,0,0,normal
6,480008288,532632,1722345232,39.770229,968.935303,17.25425,5684.846191,7,1,1,0,0,normal
3,479999824,532703,1722345232,38.915726,968.416992,16.864429,27574.322266,5,1,1,0,0,normal
7,480006511,532783,1722345232,39.771042,968.707886,16.788265,5684.846191,7,1,1,0,0,normal
0,480007249,532787,1722345232,38.824852,968.244202,17.649582,311057.09375,1,1,1,0,0,normal
4,479999071,532919,1722345232,40.204903,968.279297,16.716578,9615.384766,7,1,1,0,0,normal
5,480020830,533071,1722345232,39.851631,968.817688,17.110739,19405.701172,5,1,1,0,0,normal
2,480026197,533076,1722345232,39.929577,968.211365,16.6688,19352.888672,0,1,1,0,0,normal
6,480008288,533332,1722345233,39.969238,968.91864,17.208647,5684.846191,8,1,1,0,0,normal
2,480026197,533356,1722345233,39.461384,968.265442,16.591187,291654.8125,1,1,1,0,0,normal
3,479999824,533403,1722345233,39.034203,968.387024,16.752653,27309.580078,6,1,1,0,0,normal
7,480006511,533483,1722345233,39.978279,968.731995,16.748228,5684.846191,8,1,1,0,0,normal
1,479990353,533495,1722345233,39.423725,968.525208,17.686651,14324.082031,0,1,1,0,0,normal
4,479999071,533619,1722345233,40.42963,968.279663,16.630833,9891.808594,8,1,1,0,0,normal
5,480020830,533771,1722345233,39.966911,968.827271,17.117344,19476.566406,6,1,1,0,0,normal
1,479990353,533775,1722345233,38.881248,968.552063,17.665157,216949.15625,1,1,1,0,0,normal
6,480008288,534043,1722345233,40.087639,968.933167,17.13764,5684.846191,9,1,1,0,0,normal
3,479999824,534103,1722345234,39.493301,968.400452,16.835093,7677.542969,7,1,1,0,0,normal
0,480007249,534188,1722345234,37.886574,968.206909,17.584538,303587.3125,2,1,1,0,0,normal
7,480006511,534203,1722345234,40.079433,968.742188,16.6712,5684.846191,9,1,1,0,0,normal
4,479999071,534338,1722345234,40.554482,968.28363,16.503269,10136.205078,9,1,1,0,0,normal
5,480020830,534487,1722345234,40.461323,968.811096,17.02179,6424.412598,7,1,1,0,0,normal
2,480026197,534772,1722345234,38.445309,968.251404,16.468287,290661.375,2,1,1,0,0,normal
3,479999824,534810,1722345234,39.722851,968.390747,16.796438,7916.873047,8,1,1,0,0,normal
6,480008288,534916,1722345234,40.173286,968.950134,16.950733,5684.846191,0,1,1,0,0,normal
4,479999071,535060,1722345234,40.594429,968.288757,16.515839,10253.124023,0,1,1,0,0,normal
7,480006511,535065,1722345234,40.158382,968.747253,16.587778,5684.846191,0,1,1,0,0,normal
5,480020830,535187,1722345235,40.691875,968.812927,16.967852,6591.143066,8,1,1,0,0,normal
1,479990353,535192,1722345235,37.841522,968.504272,17.511614,217640.8125,2,1,1,0,0,normal
6,480008288,535196,1722345235,39.561146,968.975891,16.957382,60894.386719,1,1,1,0,0,normal
4,479999071,535340,1722345235,40.075058,968.325684,16.332121,168089.296875,1,1,1,0,0,normal
7,480006511,535345,1722345235,39.613144,968.768494,16.505882,32862.644531,1,1,1,0,0,normal
3,479999824,535531,1722345235,39.848732,968.385925,16.720991,8140.422363,9,1,1,0,0,normal
5,480020830,535898,1722345235,40.822525,968.833496,16.990808,6732.589844,9,1,1,0,0,normal
3,479999824,536375,1722345236,39.932655,968.379089,16.638044,8318.169922,0,1,1,0,0,normal
6,480008288,536604,1722345236,38.576191,968.901001,16.86051,60292.039062,2,1,1,0,0,normal
5,480020830,536610,1722345236,40.873756,968.816956,16.874968,6783.972656,0,1,1,0,0,normal
3,479999824,536655,1722345236,39.46368,968.435242,16.550152,145827.40625,1,1,1,0,0,normal
4,479999071,536748,1722345236,39.073772,968.311523,16.246458,165642.1875,2,1,1,0,0,normal
7,480006511,536753,1722345236,38.623833,968.675659,16.394821,33092.039062,2,1,1,0,0,normal
5,480020830,536892,1722345236,40.361412,968.868042,16.784081,68248.46875,1,1,1,0,0,normal
3,479999824,538055,1722345237,38.439354,968.395264,16.42182,144714.53125,2,1,1,0,0,normal
0,480007249,538262,1722345238,37.653263,968.18512,17.819073,298542.28125,3,1,1,0,0,normal
5,480020830,538292,1722345238,39.352104,968.808716,16.686296,68412.617188,2,1,1,0,0,normal
2,480026197,538843,1722345238,38.16888,968.210693,16.771194,289429.0625,3,1,1,0,0,normal
0,480007249,538962,1722345238,38.323097,968.197571,17.905138,54794.519531,4,1,1,0,0,normal
1,479990353,539262,1722345239,37.542664,968.49292,17.8246,217918.703125,3,1,1,0,0,normal
2,480026197,539546,1722345239,38.84626,968.221252,16.850227,61731.371094,4,1,1,0,0,normal
0,480007249,539662,1722345239,38.533833,968.176147,17.912424,54099.746094,5,1,1,0,0,normal
1,479990353,539962,1722345239,38.255905,968.465271,17.93388,49202.382812,4,1,1,0,0,normal
2,480026197,540246,1722345240,39.085335,968.208313,16.858517,61376.167969,5,1,1,0,0,normal
0,480007249,540362,1722345240,38.611603,968.173584,17.885897,53691.273438,6,1,1,0,0,normal
1,479990353,540662,1722345240,38.481934,968.467957,17.942091,49373.191406,5,1,1,0,0,normal
6,480008288,540670,1722345240,38.248711,968.89917,17.14126,58796.507812,3,1,1,0,0,normal
7,480006511,540816,1722345240,38.298172,968.688416,16.633898,32989.691406,3,1,1,0,0,normal
2,480026197,540946,1722345240,39.187439,968.212097,16.833347,60937.871094,6,1,1,0,0,normal
4,479999071,540954,1722345240,38.726696,968.284119,16.531031,161871.640625,3,1,1,0,0,normal
0,480007249,541062,1722345240,39.035587,968.190002,17.885061,13021.363281,7,1,1,0,0,normal
1,479990353,541362,1722345241,38.589928,968.489807,17.927757,49117.421875,6,1,1,0,0,normal
6,480008288,541370,1722345241,38.989315,968.908569,17.240429,13585.225586,4,1,1,0,0,normal
7,480006511,541519,1722345241,38.993896,968.664795,16.749842,10880.65332,4,1,1,0,0,normal
2,480026197,541646,1722345241,39.615788,968.199768,16.82136,17937.220703,7,1,1,0,0,normal
4,479999071,541654,1722345241,39.453312,968.293884,16.602205,34848.898438,4,1,1,0,0,normal
0,480007249,541762,1722345241,39.213707,968.162109,17.812515,13347.236328,8,1,1,0,0,normal
1,479990353,542062,1722345241,39.059563,968.48999,17.934895,13499.261719,7,1,1,0,0,normal
6,480008288,542070,1722345241,39.218552,968.907104,17.258774,13473.68457,5,1,1,0,0,normal
7,480006511,542219,1722345242,39.198669,968.670898,16.761303,10880.65332,5,1,1,0,0,normal
3,479999824,542264,1722345242,38.06665,968.350586,16.703897,139967.1875,3,1,1,0,0,normal
2,480026197,542346,1722345242,39.827469,968.204529,16.941717,18513.162109,8,1,1,0,0,normal
4,479999071,542354,1722345242,39.688026,968.31488,16.646267,34510.648438,5,1,1,0,0,normal
0,480007249,542473,1722345242,39.306534,968.197266,17.781656,13769.363281,9,1,1,0,0,normal
5,480020830,542498,1722345242,38.993465,968.789612,16.94866,68357.8125,3,1,1,0,0,normal
1,479990353,542762,1722345242,39.275547,968.504761,17.875051,13831.856445,8,1,1,0,0,normal
6,480008288,542770,1722345242,39.309238,968.92804,17.238085,13347.236328,6,1,1,0,0,normal
3,479999824,542824,1722345242,38.760227,968.386475,16.804226,28249.833984,4,1,1,0,0,normal
7,480006511,542922,1722345242,39.285015,968.664978,16.740337,10880.65332,6,1,1,0,0,normal
2,480026197,543057,1722345242,39.932068,968.202942,16.710194,19076.005859,9,1,1,0,0,normal
4,479999071,543062,1722345242,39.7929,968.275696,16.615948,34233.753906,6,1,1,0,0,normal
5,480020830,543206,1722345243,39.68,968.793335,17.04423,19458.802734,4,1,1,0,0,normal
0,480007249,543210,1722345243,39.366745,968.185059,17.66062,14096.916016,0,1,1,0,0,normal
1,479990353,543473,1722345243,39.388561,968.512634,17.772753,14209.591797,9,1,1,0,0,normal
6,480008288,543481,1722345243,39.797939,968.919922,17.224724,5684.846191,7,1,1,0,0,normal
0,480007249,543490,1722345243,38.890076,968.234558,17.622311,309927.375,1,1,1,0,0,normal
3,479999824,543528,1722345243,38.992241,968.39563,16.82753,28027.150391,5,1,1,0,0,normal
7,480006511,543634,1722345243,39.771042,968.739685,16.757259,5684.846191,7,1,1,0,0,normal
4,479999071,543765,1722345243,40.274818,968.280823,16.601479,9676.444336,7,1,1,0,0,normal
5,480020830,543909,1722345243,39.910553,968.814331,17.057383,19441.068359,5,1,1,0,0,normal
2,480026197,543919,1722345243,40.011761,968.205994,16.621843,19352.888672,0,1,1,0,0,normal
